ID,BAL_LIMIT,SEX,EDUCATION,MARRIAGE,AGE,BILLED_AMT1,BILLED_AMT2,BILLED_AMT3,BILLED_AMT4,BILLED_AMT5,BILLED_AMT6,PAID_AMT1,PAID_AMT2,PAID_AMT3,PAID_AMT4,PAID_AMT5,PAID_AMT6,PAST_1,PAST_2,PAST_3,PAST_4,PAST_5,PAST_6,PAID_NEXT_MONTH
188,40000,1,1,2,33,33954.4,34691.6,35082.4,35543.6,36274,37094.4,1640,1320,1400,1360,1480,1600,2,2,2,2,2,2,0
189,28000,2,2,1,59,7351.6,7828.4,9091.6,9738.4,9976,10215.6,600,1400,800,400,400,600,0,0,0,0,0,0,1
190,80000,2,2,2,25,385.6,-14.4,400,0,0,17410.8,0,414.4,0,0,21870.8,348.8,-1,-1,-1,-1,-2,-1,1
191,32000,1,2,1,32,5483.2,9067.2,12582.4,16044.4,19453.2,22696,3680,3680,3680,3680,3680,0,2,0,0,0,0,3,0
192,20000,1,2,1,50,17735.2,17219.2,14255.6,7501.2,7636.4,7819.2,1451.6,1332.8,800,800,800,1000,0,0,0,0,0,0,1
193,52000,1,1,1,53,49643.2,50628.4,52348,52885.2,21102,21385.2,1812,2535.2,2212,750.8,774.8,775.6,0,0,0,0,0,0,1
194,52000,1,2,2,30,53187.2,53802,54249.6,51983.6,37344,36016,2680,2480,0,1400,1295.2,1286.4,2,2,2,2,0,0,1
195,80000,1,2,1,59,312,0,312,156,0,156,0,312,156,0,156,156,-1,-1,-1,-1,-1,-1,1
196,120000,1,1,2,32,48.4,870,309.6,1109.6,1109.6,5676,1281.6,0,800,0,6000,817.2,-1,-1,2,0,0,-1,1
197,12000,2,3,1,43,0,7357.2,3000.4,4486.4,5733.2,0,7357.2,3000.4,4486.4,5754.8,0,0,-2,-2,-2,-2,-2,-2,1
198,8000,2,2,1,45,4600.4,5199.2,5396.8,5191.2,5584.8,5438,800,400,0,480,0,1200,1,2,3,2,2,2,0
199,8000,2,2,1,52,156,312,156,219.6,528,312,312,0,219.6,528,0,0,2,-1,2,-1,-1,2,0
200,48000,2,1,1,53,46914.8,48116,46432.8,47362,39632.4,42520,2600,2400,2400,1600,3600,0,0,0,0,0,0,0,1
201,40000,2,1,2,31,66964,34214.4,30921.2,24071.2,22574.4,20709.2,28000.4,1507.6,803.2,780,800.4,7200,0,0,0,0,0,0,1
202,32000,1,1,2,29,29765.2,30726.8,29821.6,17490.8,6522.8,702,2800,1200,560,130.4,702,0,0,0,0,0,0,-1,1
203,8000,1,2,2,42,11614,6556.4,7568,7272,7600,8000,1600,1400,0,800,400,0,0,0,0,2,0,0,1
204,160000,1,1,1,48,12745.6,13815.2,12659.2,50936,51764.4,51518.4,1694.8,1600,40000,2000,1673.2,1445.2,0,0,0,0,0,0,1
205,72000,1,2,2,41,1254,1128.8,775.2,2327.2,1051.2,1051.2,1133.2,806,2327.2,1051.2,0,0,-1,-1,-1,-1,-1,0,1
206,72000,1,3,2,30,51887.6,53480.8,53503.2,32022,27868.8,13277.6,2428,1408.4,2000,2000,2001.6,2011.6,0,0,0,0,0,0,1
207,20000,2,1,1,49,156,156,156,1091.2,0,312,156,156,1091.2,0,312,0,-1,-1,-1,-1,-1,-1,1
208,8000,2,3,2,28,7610.4,7798,7766.8,7663.6,6229.6,0,920.8,801.6,480,400,0,0,0,0,0,0,0,0,1
209,88000,2,2,1,46,78150,74397.2,73827.2,67473.2,63496.8,64599.6,4,3321.6,2942.4,2120,2220,2020,2,2,0,0,0,0,1
210,244000,2,1,2,37,155734,155260,157110.4,159737.2,160972.8,163964.8,5646.8,5640,5657.6,6840,7000,1440,0,0,0,0,0,0,1
211,20000,2,2,1,41,18395.6,18920.8,19332,19105.2,19431.2,19606,832.4,843.6,819.6,745.6,769.2,752.8,0,0,0,0,0,0,1
212,120000,1,1,1,52,98077.2,100268.8,102471.2,104173.6,105645.6,107893.2,4400,4400,4000,3800,4000,520,2,2,2,2,2,2,0
213,40000,2,1,2,39,690,8684.4,4194.8,312,0,0,8684.4,400,312,0,0,0,-1,-1,0,-1,-1,-2,1
214,24000,2,2,2,26,23170,23275.2,23364.4,23497.2,24016.8,23112.4,840,1200,1000,1000,920,2000,0,0,0,0,0,0,1
215,52000,1,2,2,31,1568,1539.2,376.8,376.8,307.2,-69.6,1600,376.8,376.8,307.2,0,0,-1,-1,-1,-1,-1,-1,1
216,140000,2,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
217,68000,1,1,1,40,972,972,972,972,972,972,972,972,972,972,972,1039.6,-1,-1,-1,-1,-1,-1,1
218,72000,1,1,2,35,1224,741.6,1295.2,842.4,604,698.4,400,1000,0,400,200,372,0,0,0,2,0,0,1
219,8000,1,2,1,34,2864.8,3291.6,3316,0,156,312,480,400,0,156,312,0,0,0,0,0,-1,-1,1
220,20000,2,3,1,43,18582.4,18978,19538.8,20026,6921.6,7129.6,704,864.8,952,247.6,319.2,400,0,0,0,0,0,0,1
221,144000,1,1,1,40,312,0,156,156,156,156,0,156,156,156,156,156,-1,-1,-1,-1,-1,-1,0
222,40000,2,1,2,33,0,-296,296,592,592,296,0,888,592,296,0,1172.4,1,-2,-1,-1,0,0,1
223,20000,2,3,2,25,13745.6,13684.8,13554.4,13171.6,13819.6,13383.2,744.4,801.6,529.6,1507.2,0.4,456.4,0,0,0,0,0,2,1
224,4000,1,2,2,25,1721.6,2129.6,2603.6,2925.2,2587.6,2795.2,440,511.6,433.2,200,400,400,0,0,0,0,0,0,1
225,28000,2,2,1,39,19910,20240,19034,19397.2,19823.6,20431.6,800,1000,800,800,1000,820,0,0,0,0,0,0,0
226,120000,1,1,2,45,65.2,1003.2,3413.6,5751.2,6498,7618.8,1003.2,3413.6,5751.2,1600,2620,0,-1,-1,-1,-1,0,0,1
227,64000,2,2,0,43,3421.6,550,924,0,0,140.4,400,400,0,0,140.4,0,0,0,0,0,-2,-1,0
228,200000,2,1,1,38,3696.4,4314.4,4950.4,5064,3200,8205.6,4314.4,4956,5076.8,3206.4,8205.6,6650,-2,-2,-2,-2,-2,-2,1
229,96000,1,2,1,36,97122,95141.6,96214,97108,76608,69384.4,4000,4400,3699.2,3202,3200,3200,0,0,0,0,0,0,1
230,48000,1,3,1,35,26422,26962,27362,27754.8,28290.8,28886,1200,1080,1080,1040,1120,0,1,2,2,2,2,2,0
231,100000,1,1,1,51,94572,97378,98542.8,100376.8,82032.4,83723.6,4400,4600,4400,3000,3000,3200,0,0,0,0,0,0,1
232,52000,2,3,1,44,42162.4,38004.8,33298,30652.4,30242.8,29202.4,1739.6,1200,964,3055.6,5184.8,1155.6,0,0,0,0,0,0,1
233,48000,1,3,1,38,130.4,130.4,130.4,130.4,260.8,130.4,130.4,130.4,130.4,260.8,0,116,-1,-1,-1,-1,-1,0,1
234,128000,1,1,1,42,8862,4341.2,13587.2,34409.6,92806.8,6248.8,4363.2,13660.4,34586.4,92896.8,1279.6,3000,-1,-1,-1,-1,-1,0,1
235,4000,1,2,2,25,1702.4,2045.2,1953.2,2062,2110,0,432.4,0,141.2,150,0,0,3,2,2,0,0,0,1
236,20000,2,3,1,52,14459.6,15231.2,14706.4,12196,10773.6,11247.2,1200,4000,2000,600,800,800,0,0,0,0,0,0,0
237,120000,1,1,1,41,8375.2,8425.6,10416.4,7263.2,7258.8,18079.6,8467.6,10468.4,7299.6,7295.2,18120.4,48,-1,-1,-1,-1,-1,-1,1
238,112000,1,1,2,33,111404,111938,0,75936.4,77325.2,77096.8,2798.4,0,75936.4,2408.8,2431.2,2120,2,0,0,-1,0,0,0
239,20000,2,3,2,51,18587.2,20267.6,19480.4,19626.4,12070.8,11709.6,2000,0,1000,460.4,462.4,420.8,0,0,2,0,0,0,0
240,144000,2,1,1,42,4084,-725.6,-4414,4927.6,2420,850,0,0,12927.6,2420,850,14344,-1,-1,-2,-1,-1,-1,1
241,12000,2,2,1,48,10736,10124.4,10362.4,10197.6,9994.4,9966,0,721.6,480,200,294.8,0,1,2,0,0,0,0,1
242,56000,2,3,2,26,17158.8,18295.6,18587.2,18168.8,18548.4,18918.8,1528.4,710,0,733.2,740,800,1,2,2,2,0,0,0
243,12000,1,2,2,24,12186,11177.2,5835.2,12063.2,11824.8,11927.2,652,892.4,6524,420.4,441.2,401.2,0,0,0,0,0,0,1
244,20000,2,2,1,36,18389.6,19001.6,18082.4,14356.8,9195.6,8993.2,949.6,1862.4,10,1147.6,0,325.6,0,0,0,2,2,2,1
245,144000,1,1,1,48,868.4,425.2,36600.8,40050,33909.2,30780.4,427.2,36671.6,18034.4,889.2,836.4,3956,-1,-1,-1,-1,0,0,1
246,92000,1,1,1,39,84.4,64.8,62,62,30,254,64.8,62,62,30,254,934.4,-2,-2,-2,-2,-2,-2,1
247,72000,1,1,1,39,48766,46437.2,39706.8,29729.6,19056.8,15182.8,2966.4,2815.2,2800,2400,2000,2000,-1,0,0,0,0,0,1
248,128000,1,2,1,36,5694.8,10449.2,11454.8,9754,3423.6,1282.8,6012.4,3232.4,2028.8,2636.4,489.2,0,0,0,0,0,0,0,1
249,64000,2,1,1,40,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,1
250,32000,1,3,1,43,36357.6,37266.8,32458.4,32269.6,25244,16150.4,1600,1280,1042.4,972.4,711.6,400,0,0,0,0,0,0,0
251,88000,2,1,1,43,12015.2,8964.4,2856.4,1228,1043.6,4109.2,435.6,2864.4,1628.8,1045.2,4128.8,204.4,-1,0,-1,-1,-1,-2,1
252,112000,2,2,1,44,102210.8,102670,101472.8,104109.6,61406.4,62732,109537.6,5200,4400,3200,2346.4,3200,0,-1,0,0,0,0,1
253,16000,2,3,2,57,11139.6,11637.2,11338.8,12224.4,11908,12666.4,800,0,1200,0,952.8,0,1,2,2,2,2,2,1
254,72000,2,2,2,26,50568,52362,54770,22667.6,9844,8190.4,2607.6,4000,1200,800,800,400,0,0,0,0,0,0,1
255,8000,1,3,2,27,1422.4,1308.4,319.2,319.2,319.2,163.2,592.4,319.2,319.2,319.2,163.2,475.2,0,0,-1,-1,-1,-1,1
256,20000,2,3,2,25,11798.4,12201.6,12314,11762,10637.6,10692.8,601.2,597.2,557.2,364.8,376,400,0,0,0,0,0,0,1
257,80000,2,1,1,40,1956.4,11303.2,5884.8,2086.4,2526.8,2482.8,11303.2,5884.8,2091.6,2526.8,2482.8,2185.6,-1,-1,-1,-1,-1,-1,1
258,144000,1,2,1,36,12632,13047.2,13444,13712.4,13977.6,14199.2,619.6,616.4,484.8,480,400,400,0,0,0,0,0,0,1
259,88000,2,1,2,52,86477.6,88888,90259.2,-0.8,-0.8,-0.8,4400,4020,0.8,0,0,0,0,0,0,0,-2,-2,1
260,68000,2,1,1,43,37238,38017.6,39402,39988,40921.2,41861.6,1400,2000,1600,1600,1600,1600,0,0,0,0,0,0,1
261,56000,2,3,1,50,57460,0,55626.8,37330,37702.4,38803.6,0,55626.8,1705.2,1350.4,1709.6,1854,0,0,-1,0,0,0,1
262,44000,1,2,1,46,44475.2,43804.8,43490.8,42952.4,42732.4,43322,2404,2202.8,1800,1800.8,1680,1800,0,0,0,0,0,0,1
263,80000,2,2,2,38,37545.2,37557.2,36334.8,34208,33978,32572.4,1904.8,1542.4,1101.2,1160,1200,1120,0,0,0,0,0,0,1
264,4000,2,3,3,54,3988,3850,3848.8,3109.2,2387.2,2152,800.4,720.4,0,280,520,1280,2,0,0,2,0,0,0
265,112000,2,1,1,65,-80,-80,-80,-80,-80,-80,0,0,0,0,0,80,-2,-2,-2,-2,-2,-2,0
266,160000,1,1,2,34,210,644,226.4,8549.2,6665.2,3149.2,644,114,8896,1680,362,1842.8,-1,-1,-1,-1,0,0,1
267,40000,2,2,1,44,1302.4,1208,0,0,0,0,0,0,0,0,0,0,1,2,2,-2,-2,-2,1
268,40000,2,2,2,33,28468.4,29045.2,29642,30246.8,30860,31581.2,698.4,716.8,731.2,742,848.4,840,0,0,0,0,0,0,1
269,128000,1,1,1,31,16108.4,36786,34418.8,32893.2,28870,31132.4,24017.2,2014.4,2030,2006.8,4030.8,1224.8,0,0,0,0,0,0,1
270,60000,2,1,2,27,60464,60850.8,61860.8,63127.6,62392.8,61663.2,2210.4,2350.8,2321.6,2305.2,2267.6,2238.4,0,0,0,0,0,0,1
271,136000,1,1,1,55,1512,1318,584.4,761.2,596.8,1763.6,1318,584.4,761.2,596.8,1763.6,1358.4,-1,-1,-1,-2,-2,-1,1
272,8000,1,2,1,35,4410.4,3814,4204,4188.8,4056,4040.4,469.6,459.6,200.4,142.4,202.8,183.2,0,0,0,0,0,0,1
273,24000,2,3,1,32,6176.8,6436.4,7004.8,7365.2,7980.4,8581.6,480,800,600,800,800,520,1,2,0,0,0,0,1
274,20000,2,2,2,25,8679.6,13243.6,13142.4,10975.2,1914.4,307.2,4750.8,664,640,249.6,307.2,69.2,0,0,0,0,0,-1,1
275,36000,2,1,2,33,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,1
276,96000,2,2,1,34,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,1
277,20000,2,3,1,45,17946,18704,18956,17808,18124,17772,1169.2,680,0,1400,0,800,2,2,2,2,2,2,0
278,20000,2,2,2,42,7947.6,6233.6,1750.8,0,0,0,6233.6,1750.8,0,0,0,0,0,-1,-1,-1,-2,-2,1
279,12000,2,2,2,25,1290.4,2236.4,2796.8,8164.8,5770.8,2047.6,1438.4,1196.8,6600,0,2047.6,0,-1,0,0,0,0,-1,0
280,28000,2,1,1,64,27970.4,27789.6,24390,15418.4,15137.2,15452.8,1600,1200,536.4,543.6,561.2,540.8,0,0,0,0,0,0,1
281,96000,2,2,2,32,3127.2,3745.2,0,0,0,0,3773.6,0,0,0,0,71.2,0,-1,-1,-2,-2,-2,1
282,8000,1,2,1,49,4251.2,4660,5700.8,5471.2,6016.4,5900.4,480,1120,0,600,0,400,0,0,0,2,2,2,0
283,96000,2,4,2,27,10600.4,10747.6,10995.2,7156.4,2678.4,1651.6,2000,2400,1200,0,0,1434,0,0,0,0,0,0,1
284,104000,1,3,2,50,106704.8,107403.2,106743.2,77765.2,75874.8,64989.2,4600,4000,2292.4,2261.6,2110,1600,0,0,0,0,0,0,1
285,12000,2,2,1,26,12485.6,11593.2,11320.4,12428.8,9658.8,1602.8,0,560,1424.4,193.2,32,0,2,2,0,0,0,0,0
286,120000,2,3,2,34,-10.8,28817.6,4000,0,0,0,28828.4,820,0,0,0,475.2,1,-1,0,0,-2,-2,1
287,196000,1,1,2,37,62408.4,62254,62437.6,63750.4,63294,65585.2,3212,3628.4,7577.6,4000,3212,2423.6,0,0,0,0,0,0,1
288,80000,2,2,1,37,1209.2,1586,2737.2,528,2393.2,768.8,1586,2752,528,2393.2,768.8,5060.8,-2,-2,-2,-2,-2,-2,1
289,124000,1,2,1,45,1977.2,1076.4,824,801.6,1001.2,325.6,1076.4,824,807.2,1002,326.4,1220.8,-1,-1,-1,-1,-1,-1,1
290,20000,2,2,2,27,26752.4,26046,20404,20136.8,14410,14711.2,0,836.8,584,466.8,483.6,658,3,2,0,0,0,0,1
291,80000,1,1,1,51,550.8,211.2,86.4,524.4,1136.8,0,316.8,86.4,524.4,1136.8,0,249.2,-1,-1,-1,-1,-1,-1,0
292,56000,2,1,2,30,49464.8,49914,51562.4,54911.6,56167.6,56901.6,1840,2480,4800,2200,2120,0,0,0,0,0,2,2,1
293,32000,2,3,1,35,312,156,325.6,156,156,156,0,325.6,156,156,156,631.2,-1,2,-1,-1,-1,-1,0
294,8000,2,3,1,55,4894.8,5148,0,0,0,0,400,0,0,0,0,0,0,0,0,-2,-2,-2,1
295,44000,1,2,2,29,41420,42035.6,42865.6,42395.2,43446.8,41398.8,2400,2400,1600,2000,1600,1600,0,0,0,0,0,0,1
296,136000,2,1,2,37,126.8,1229.6,1200.8,1045.2,722.4,795.6,1229.6,1200.8,1045.2,722.4,795.6,1348,-1,-1,-1,-1,-1,-1,1
297,200000,1,2,1,63,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,0
298,120000,2,1,1,38,216,513.2,337.2,0,177.6,0,513.2,337.2,0,177.6,0,0,-2,-1,-1,-2,-2,-2,1
299,80000,1,2,1,34,1301.6,795.2,1112,1242.8,2674.8,9809.6,799.2,1118,1246.8,2680,9815.2,1118.8,-1,-1,-1,-1,-1,-1,1
300,84000,2,2,1,50,56,56,56,24,48,-8,56,56,24,80,0,0,-2,-2,-2,-2,-2,-2,1
301,72000,1,1,2,33,960,960,960,960,960,960,0,0,0,0,0,0,2,2,7,7,7,7,1
302,72000,2,1,2,32,20022,2128,3903.2,2597.6,13132,1306.8,2128,4003.2,2600,13132,1306.8,1060,-2,-2,-2,-2,-2,-2,1
303,60000,1,1,1,40,115434,113070.8,63713.2,59323.6,57588.8,55860,0,0,0,2000,2000,0,5,4,3,2,2,-2,0
304,76000,2,2,1,35,850,1362,852.4,852.4,852.4,0,1364.4,852.4,852.4,852.4,0,2141.6,-2,-2,-2,-2,-2,-2,1
305,180000,1,3,1,38,220,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-2,-2,-2,-2,1
306,68000,1,1,2,34,66588,63952,64578,61019.6,49179.2,48110.8,2323.6,2933.6,2679.6,1726,1764,1723.6,0,0,0,0,0,0,1
307,48000,2,3,0,43,1322.8,0,0,0,537.6,352.4,103.2,0,0,537.6,371.6,239.6,0,0,-2,-2,-1,-1,1
308,24000,1,1,2,30,0,1252.8,1257.6,1455.2,1374.4,8887.6,1252.8,421.2,218.8,0,7600,0,1,-1,0,0,2,2,0
309,52000,2,2,2,36,39837.2,40166,41447.2,43010,41616.8,40076,1620,2240,3120,0,1560,1240,0,0,0,0,2,0,0
310,96000,1,1,2,37,88,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,1
311,12000,2,2,1,53,6753.2,7163.6,7568,7718.8,7879.6,8036.4,521.2,525.6,276.4,285.2,287.2,296.8,0,0,0,0,0,0,1
312,80000,1,1,2,26,3666.8,80,79.2,7261.6,5470.8,807.2,80,79.2,7262.4,0,460,0,-1,-1,-1,-1,0,0,1
313,80000,2,2,1,45,68658.8,66991.2,71593.2,72313.6,73680.4,74986.8,0,5800,2560,2800,2800,2800,2,2,2,2,2,2,1
314,12000,2,5,1,35,10033.2,10097.6,10514.4,10583.2,10667.2,11278,562.4,735.2,560,400,936.8,400,0,0,0,0,0,0,1
315,80000,1,1,1,31,118,452,5116.4,16136.4,3695.2,406.8,452,5116.4,11200,400,800,29671.6,-1,-1,-1,0,0,-1,1
316,112000,2,1,2,31,6320.4,3992.8,3963.6,4168,4056.8,4131.6,480,480,480,400,140,120,0,0,0,0,0,0,1
317,80000,2,3,2,32,77097.2,78412.4,78457.2,75809.6,66865.2,58790,3601.2,2920,2843.2,3072,2480,2000,0,0,0,0,0,0,1
318,20000,1,2,2,35,3362.4,3367.2,3338.8,4928.4,2517.6,1333.2,1200,1200,3003.2,400,400,600,0,0,0,0,0,0,1
319,24000,1,2,1,47,10205.2,5576.4,5306,5458,5815.2,5969.2,520,640,520,600,400,800,0,0,0,0,0,0,1
320,20000,1,2,2,38,18684.8,20372.8,19760,0,0,0,2000,0,800,0,0,0,0,0,2,2,-2,-2,1
321,20000,2,2,2,25,38903.6,20006.8,19424,18791.2,7856,7574.8,1443.2,844,1023.2,7856,273.2,279.6,0,0,0,0,-1,0,0
322,28000,1,2,1,36,10880.8,11769.6,12776.4,14034.8,13690.4,14205.6,1200,1200,1600,0,800,3280,0,0,0,0,2,0,1
323,28000,2,1,2,26,27828.8,28493.2,26737.6,20164,17983.2,18662,1131.2,934.8,680.8,720,1040,800,0,0,0,0,0,0,1
324,72000,1,2,1,37,38302.8,30678.4,31088,31772,32439.2,33116.4,1360,1160,1200,1240,1280,2920,0,0,0,0,0,0,1
325,72000,2,2,1,34,5314.4,6219.2,6003.6,7100.8,6868.8,7492.8,1120,0,1200,0,800,2000,2,2,2,2,2,0,0
326,8000,1,2,2,24,6405.6,6189.6,7895.6,7677.6,15365.6,7680,0,1960,0,320,320,200,3,2,2,3,2,2,0
327,84000,2,2,2,26,43396.4,44418.4,44286.4,38867.2,37809.6,38710.8,2320,1480,1402,1360,1507.6,1291.6,0,0,0,0,0,0,1
328,20000,2,2,1,33,18604.8,19086.4,19870,12371.6,12031.2,11668,789.6,1762.4,424.4,429.2,418.4,418.8,0,0,0,0,0,0,0
329,32000,1,2,2,28,20176.8,20558.8,19996.4,19072.4,18760,18064.4,726.4,768,825.2,617.2,560,622.8,0,0,0,0,0,0,1
330,108000,1,1,2,34,0,0,440,120,-80,-80,0,440,120,0,0,0,-2,-2,-2,-2,-2,-2,1
331,156000,2,1,2,33,20248,17288,17694.8,18598,19100.4,20776.4,2000,1200,1200,800,2000,2000,0,0,0,0,0,0,1
332,116000,1,2,1,40,47520.4,39748,33934.4,32867.2,32119.6,30929.6,1412,1207.6,1127.2,1200,1279.6,940,0,0,0,0,0,0,1
333,56000,2,2,1,43,22551.6,20797.2,21071.2,21501.2,21928.4,22458,742,765.2,780.8,785.2,883.2,833.6,0,0,0,0,0,0,1
334,92000,1,1,2,34,65853.6,66453.6,56819.6,42670.8,35236.4,24371.6,2930.4,4000,4000,1200,800,800,0,0,0,0,0,0,1
335,68000,1,2,1,44,52651.6,52549.6,51817.6,52774.8,53183.2,53810,2120,2040,2000,1880,2000,1920,0,0,0,0,0,0,1
336,144000,2,1,2,29,31934.8,10982.4,27246.8,15642,21782.4,18461.2,10986,20061.6,15642,21782.4,18461.2,16000,0,-1,0,-1,-1,-1,1
337,8000,1,2,2,32,7659.6,8088.4,7924.8,4286.8,5413.6,6119.2,556.8,480.4,400,1200,800,159.6,0,0,0,0,0,0,1
338,104000,2,2,1,42,55440.8,54399.6,53500.8,54021.2,53555.2,52994.4,1948,2522.8,2002.8,2006,1909.2,1908,0,0,0,0,0,0,1
339,8000,2,2,1,31,589.2,156,156,348,192,312,156,156,348,0,120,600,-1,-1,-1,-1,0,0,1
340,120000,1,3,1,59,0,70.4,507.6,4538.8,147.6,344,70.4,507.6,4538.8,147.6,344,0,1,-1,-1,-1,-1,-1,1
341,20000,1,2,1,43,17389.6,19568.4,13951.6,12728,3986,4006.8,16001.2,654.4,720,137.6,160,160,0,0,0,0,0,0,1
342,160000,1,1,2,36,-2,-2,-2,519.6,1749.6,1994.4,0,0,521.6,1750,410,1180.8,1,-2,-2,-1,-1,0,1
343,32000,2,2,2,24,0,955.2,65.6,547.6,332,52.8,955.2,65.6,547.6,332,52.8,171.2,1,-1,-1,-1,-1,-1,1
344,188000,2,1,1,48,17189.6,18110.8,21728.4,21172.8,18684.8,18214.8,1200,4000,0,2400,2000,4000,0,0,0,2,0,0,1
345,96000,1,3,1,37,-0.8,-0.8,-0.8,387.2,-0.8,-0.8,0,0,388,0,0,0,1,-2,-2,-1,-1,-2,0
346,144000,1,2,2,39,352,8924.4,-178.8,-2458.4,5384.4,0,8924.4,10.4,0,10184.4,0,0,-2,-2,-2,-2,-2,-2,1
347,72000,2,2,1,43,1740.4,4781.2,3752,1228,3305.2,5065.2,4827.6,3777.2,1304.8,3320.8,5067.2,2200.8,-1,-1,-1,-1,-1,-1,1
348,200000,1,1,2,33,10704,298.8,1060.8,-4.4,-85.2,-85.2,300,1070.4,0.4,0,0,0,-2,-2,-2,-2,-2,-2,1
349,36000,2,2,1,29,29539.6,28219.6,19943.2,17321.2,11955.2,9989.2,1160,804.8,641.2,483.2,400,282.8,0,0,0,0,0,0,1
350,24000,2,2,2,25,18259.2,18740,18885.6,7838,7683.6,7729.2,774.8,520.4,272.8,276,326.4,334,0,0,0,0,0,0,1
351,96000,2,2,1,41,4783.2,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
352,152000,1,1,1,41,50979.6,52202.4,53135.2,54646.4,56096,57565.6,2640,2400,2400,2400,2400,2402,2,0,0,0,0,0,0
353,20000,2,1,2,33,19561.2,21598.8,20919.2,20311.2,19222,18281.6,2600,0,0,1252,1012.8,680,2,2,3,2,0,0,0
354,20000,2,2,1,48,19943.6,19664,19688.8,11716.4,11756.4,11930.4,975.2,880,474.8,485.2,429.2,426.4,0,0,0,0,0,0,1
355,24000,2,2,2,33,23857.2,24511.6,24406.8,12046.8,11810.4,11680.4,1280,1014,932.4,0,429.2,853.6,0,0,0,0,2,0,1
356,144000,2,2,2,36,48877.2,43752.8,43938,42108.4,38657.6,37989.2,2001.6,1612.4,1232.8,2807.2,1102,725.2,0,0,0,0,0,0,1
357,16000,2,2,1,30,11098.4,9283.6,8816,9358.4,8172,8305.2,800,0,800,0,400,400,1,2,2,2,2,0,0
358,12000,2,2,2,25,9006.8,9659.2,10174.8,11356.4,11120.4,11473.6,800,800,1480,0,600,600,0,0,0,0,2,0,1
359,92000,2,1,1,44,1166,1681.2,66.8,1340.4,657.6,693.2,1681.2,80,1340.4,657.6,693.2,1894.8,-1,-1,-1,-1,-1,-1,1
360,84000,2,1,2,35,755.2,128,561.2,167.2,-6.4,-136.8,128,563.6,0,0,0,843.2,-1,-1,-1,0,0,-2,0
361,32000,2,2,1,38,31199.2,30980.8,29909.2,30763.2,30827.2,31373.6,1480,1400,1600,1280,1600,1080,0,0,0,0,0,0,1
362,204000,1,3,2,33,0,5748,6809.2,3882.4,2908.4,3820.4,5748,1400,1000,552,952,1200,1,-1,0,0,0,0,0
363,12000,2,2,3,56,10520.8,10749.2,11255.2,10829.6,5310,5000,800,687.6,645.2,108.4,900,0,0,0,0,0,0,0,1
364,12000,2,3,2,25,7316.8,7380,156,156,312,312,400,156,156,312,0,0,0,0,-1,-1,-1,0,1
365,92000,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,1
366,48000,2,2,1,38,47168.8,45848.4,46232.4,47392.4,46577.6,46913.2,0,1760,3600,0,3600,1760,2,2,0,0,2,2,0
367,120000,1,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,0
368,116000,1,1,1,65,73520,75063.2,77212,78142.4,82872,84645.6,2728,3400,2808,6000,3200,0,0,0,0,0,0,2,0
369,112000,2,2,2,29,109002.8,87804,87054.8,71014,71334.8,72354,3413.2,3555.2,3202.4,2562.4,2642.4,2802.4,0,0,0,0,0,0,1
370,60000,2,2,1,46,19886.4,20079.2,20217.2,20309.6,20429.6,20170,800,738,708.8,707.2,723.2,705.6,0,0,0,0,0,0,1
371,92000,2,3,1,46,569.6,2613.6,1493.2,577.2,577.2,574,2621.2,1502.4,577.2,577.2,574,1186,-1,-1,-1,-1,-1,-1,1
372,72000,1,1,2,32,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,1
373,20000,2,2,1,45,224,448.4,78,78.8,78.8,78.8,448.4,78,78.8,78.8,78.8,78.8,-1,-1,-1,-1,-1,-1,1
374,32000,1,3,1,45,589.2,589.2,1253.2,589.2,589.2,156,589.2,1253.2,0,589.2,156,156,2,-1,-1,2,-1,-1,1
375,80000,1,1,2,32,1974,-80,4585.2,4700.4,4708.8,2127.2,0,4665.2,3745.2,1292.8,1200,400,-1,-1,-1,0,0,0,1
376,12000,2,2,1,35,12058.8,11515.6,11954,12075.2,8658.8,8834.8,621.6,660,380,320,320,200,0,0,0,0,0,0,1
377,32000,2,3,1,50,158.4,316.8,158.4,316.8,0,158.4,316.8,0,316.8,0,158.4,218.4,-1,-1,2,-1,-1,-1,0
378,32000,2,1,3,27,3560,454.4,288,191.2,87.6,0,454.4,290.8,191.2,87.6,0,0,0,-1,-1,-1,-1,-1,1
